entity,year,coal_consumption
Central America (BP),2013,10.95816708
Central America (BP),2014,11.69283009
Central America (BP),2015,14.80263138
Central America (BP),2016,16.21433449
Central America (BP),2017,11.50238323
Central America (BP),2018,14.45281792
Central America (BP),2019,19.66994667
Central America (BP),2020,18.20468712
Central America (BP),2021,24.15372467
Chile,1965,13.5489502
Chile,1966,13.95600033
Chile,1967,13.95600033
Chile,1968,13.95600033
Chile,1969,13.95600033
Chile,1970,14.9212904
Chile,1971,14.40956974
Chile,1972,11.90911961
Chile,1973,12.93255997
Chile,1974,12.2580204
Chile,1975,9.792460442
Chile,1976,9.885499954
Chile,1977,10.64144993
Chile,1978,10.37395954
Chile,1979,11.47881031
Chile,1980,12.67669964
Chile,1981,12.65344048
Chile,1982,8.431750298
Chile,1983,10.10647011
Chile,1984,13.63035965
Chile,1985,13.64198971
Chile,1986,12.95582008
Chile,1987,13.35124016
Chile,1988,18.6079998
Chile,1989,25.14406013
Chile,1990,30.29149818
Chile,1991,24.88587379
Chile,1992,21.51782608
Chile,1993,21.70972061
Chile,1994,25.60577202
Chile,1995,27.60496712
Chile,1996,38.25276947
Chile,1997,49.79768372
Chile,1998,46.85378265
Chile,1999,48.35056305
Chile,2000,37.36370087
Chile,2001,29.3145771
Chile,2002,29.54717827
Chile,2003,28.25043297
Chile,2004,32.72340775
Chile,2005,32.07010651
Chile,2006,40.03847504
Chile,2007,47.52157211
Chile,2008,50.81752014
Chile,2009,46.45757675
Chile,2010,52.22916794
Chile,2011,66.98647308
Chile,2012,78.09893799
Chile,2013,87.7878952
Chile,2014,88.55780029
Chile,2015,85.05484009
Chile,2016,86.26052856
Chile,2017,89.68966675
Chile,2018,86.56167603
Chile,2019,87.08457947
Chile,2020,73.14578247
Chile,2021,73.52078247
China,1965,1330.70459
China,1966,1423.511963
China,1967,1265.343994
China,1968,1255.923706
China,1969,1516.610107
China,1970,1929.649658
China,1971,2224.877197
China,1972,2352.92334
China,1973,2383.74292
China,1974,2358.563965
China,1975,2658.210938
China,1976,2723.164551
China,1977,2995.539063
China,1978,3289.196533
China,1979,3402.705322
China,1980,3539.019287
China,1981,3520.195068
China,1982,3724.837891
China,1983,3989.004639
China,1984,4338.266602
China,1985,4736.264648
China,1986,4951.423828
China,1987,5372.241699
China,1988,5771.223633
China,1989,6046.901855
China,1990,6134.51709
China,1991,6433.427734
China,1992,6731.49707
China,1993,7170.356934
China,1994,7641.66748
China,1995,7736.850586
China,1996,8095.389648
China,1997,7931.912598
China,1998,7871.716797
China,1999,8099.032715
China,2000,8211.40625
China,2001,8635.754883
China,2002,9467.458008
China,2003,11283.05859
China,2004,13155.2793
China,2005,15405.10547
China,2006,16918.38086
China,2007,18423.91211
China,2008,18715.91992
China,2009,19605.01953
China,2010,20339.11328
China,2011,22140.64258
China,2012,22418.48828
China,2013,22897.41211
China,2014,22911.17188
China,2015,22477.20508
China,2016,22273.84766
China,2017,22377.88477
China,2018,22514.78516
China,2019,22694.04297
China,2020,22882.25586
China,2021,23936.06055
Colombia,1965,23.42281914
Colombia,1966,23.42281914
Colombia,1967,25.70229912
Colombia,1968,23.41119003
Colombia,1969,24.99287033
Colombia,1970,26.08609009
Colombia,1971,20.28629112
Colombia,1972,21.07748032
Colombia,1973,21.46532822
Colombia,1974,25.95738029
Colombia,1975,26.38457298
Colombia,1976,25.80570793
Colombia,1977,26.45463371
Colombia,1978,26.73880959
Colombia,1979,26.9719944
Colombia,1980,28.28711128
Colombia,1981,28.82001114
Colombia,1982,30.00825882
Colombia,1983,33.07452774
Colombia,1984,34.43384171
Colombia,1985,35.51472855
Colombia,1986,35.06842804
Colombia,1987,44.09428406
Colombia,1988,35.17464066
Colombia,1989,40.75338745
Colombia,1990,18.58199883
Colombia,1991,23.36885643
Colombia,1992,39.08699036
Colombia,1993,40.98212814
Colombia,1994,46.90854263
Colombia,1995,41.97690964
Colombia,1996,32.54101181
Colombia,1997,38.54059982
Colombia,1998,36.65299225
Colombia,1999,29.27204895
Colombia,2000,31.43781471
Colombia,2001,30.9584198
Colombia,2002,25.46140862
Colombia,2003,28.22483253
Colombia,2004,24.69871521
Colombia,2005,15.56234169
Colombia,2006,44.33004379
Colombia,2007,39.03194046
Colombia,2008,51.64210129
Colombia,2009,47.50083542
Colombia,2010,55.907341
Colombia,2011,45.26642609
Colombia,2012,54.56033707
Colombia,2013,58.68999863
Colombia,2014,62.16691589
Colombia,2015,57.77997208
Colombia,2016,63.54703522
Colombia,2017,48.42813873
Colombia,2018,45.46259308
Colombia,2019,56.53693008
Colombia,2020,47.4798584
Colombia,2021,36.86667633
Croatia,1965,0
Croatia,1966,0
Croatia,1967,0
Croatia,1968,0
Croatia,1969,0
Croatia,1970,0
Croatia,1971,0
Croatia,1972,0
Croatia,1973,0
Croatia,1974,0
Croatia,1975,0
Croatia,1976,0
Croatia,1977,0
Croatia,1978,0
Croatia,1979,0
Croatia,1980,0
Croatia,1981,0
Croatia,1982,0
Croatia,1983,0
Croatia,1984,0
Croatia,1985,0
Croatia,1986,0
Croatia,1987,0
Croatia,1988,0
Croatia,1989,0
Croatia,1990,9.403425217
Croatia,1991,5.287114143
Croatia,1992,4.647324562
Croatia,1993,3.949652672
Croatia,1994,2.472189188
Croatia,1995,2.032470465
Croatia,1996,1.664183378
Croatia,1997,2.82911396
Croatia,1998,2.70485878
Croatia,1999,2.398989916
Croatia,2000,5.020659447
Croatia,2001,5.588970661
Croatia,2002,6.793734074
Croatia,2003,7.555882931
Croatia,2004,8.023571968
Croatia,2005,7.951140404
Croatia,2006,7.381305218
Croatia,2007,8.013640404
Croatia,2008,8.246868134
Croatia,2009,5.893177032
Croatia,2010,7.93981266
Croatia,2011,8.172657013
Croatia,2012,7.329214573
Croatia,2013,7.852052689
Croatia,2014,7.521074295
Croatia,2015,7.044465542
Croatia,2016,7.570932388
Croatia,2017,4.562844276
Croatia,2018,4.248252869
Croatia,2019,4.899963379
Croatia,2020,4.200651169
Croatia,2021,4.97295332
Cyprus,1965,0
Cyprus,1966,0
Cyprus,1967,0
Cyprus,1968,0
Cyprus,1969,0
Cyprus,1970,0
Cyprus,1971,0
Cyprus,1972,0
Cyprus,1973,0
Cyprus,1974,0
Cyprus,1975,0
Cyprus,1976,0
Cyprus,1977,0
Cyprus,1978,0
Cyprus,1979,0
Cyprus,1980,0
Cyprus,1981,0
Cyprus,1982,0
Cyprus,1983,0
Cyprus,1984,0
Cyprus,1985,1.081590056
Cyprus,1986,0.662909985
Cyprus,1987,1.40723002
Cyprus,1988,0.848990023
Cyprus,1989,0.755949974
Cyprus,1990,0.709429979
Cyprus,1991,0.52335
Cyprus,1992,0.96529001
Cyprus,1993,0.814100027
Cyprus,1994,1.116479993
Cyprus,1995,1.244410038
Cyprus,1996,1.162999988
Cyprus,1997,0.883880019
Cyprus,1998,0.162819996
Cyprus,1999,0.279119998
Cyprus,2000,0.418680012
Cyprus,2001,0.61638999
Cyprus,2002,0.511720002
Cyprus,2003,0.511720002
Cyprus,2004,0.511720002
Cyprus,2005,0.511720002
Cyprus,2006,0.350956112
Cyprus,2007,0.318718612
Cyprus,2008,0.260691106
Cyprus,2009,0.138188615
Cyprus,2010,0.170426115
Cyprus,2011,0.08016111
Cyprus,2012,0.002777778
Cyprus,2013,0.002777778
Cyprus,2014,0.025777778
Cyprus,2015,0.038685001
Cyprus,2016,0.005166667
Cyprus,2017,0.034689166
Cyprus,2018,0.158301115
Cyprus,2019,0.194348618
Cyprus,2020,0.162117779
Cyprus,2021,0.479958326
Czechia,1965,410.8413696
Czechia,1966,409.6318665
Czechia,1967,396.1410522
Czechia,1968,410.0621643
Czechia,1969,426.2046204
Czechia,1970,431.4729919
Czechia,1971,449.5343933
Czechia,1972,443.1262512
Czechia,1973,433.6012878
Czechia,1974,431.9963379
Czechia,1975,441.2189331
Czechia,1976,449.8251343
Czechia,1977,459.547821
Czechia,1978,461.3388367
Czechia,1979,461.4783936
Czechia,1980,447.1851196
Czechia,1981,445.3708496
Czechia,1982,448.8249512
Czechia,1983,446.301239
Czechia,1984,454.7097473
Czechia,1985,444.8358765
Czechia,1986,442.8238831
Czechia,1987,437.6717834
Czechia,1988,442.8006287
Czechia,1989,425.7510376
Czechia,1990,345.944458
Czechia,1991,316.9135437
Czechia,1992,295.9225464
Czechia,1993,287.8798828
Czechia,1994,272.4666748
Czechia,1995,272.7238159
Czechia,1996,272.1186523
Czechia,1997,255.6804657
Czechia,1998,237.0022278
Czechia,1999,215.9441986
Czechia,2000,246.7169647
Czechia,2001,242.1303864
Czechia,2002,237.6306915
Czechia,2003,241.5218201
Czechia,2004,241.8883362
Czechia,2005,233.6969147
Czechia,2006,241.9752655
Czechia,2007,241.51474
Czechia,2008,229.0496063
Czechia,2009,211.5761261
Czechia,2010,218.3811646
Czechia,2011,214.9886627
Czechia,2012,206.1491699
Czechia,2013,196.5045013
Czechia,2014,190.4358368
Czechia,2015,189.8611603
Czechia,2016,191.2071991
Czechia,2017,182.1832123
Czechia,2018,180.9270325
Czechia,2019,167.3305511
Czechia,2020,145.3667145
Czechia,2021,150.9984283
Denmark,1965,43.0089035
Denmark,1966,48.74481964
Denmark,1967,41.73309326
Denmark,1968,37.39277649
Denmark,1969,34.15498352
Denmark,1970,27.31887054
Denmark,1971,16.71812439
Denmark,1972,17.07981873
Denmark,1973,26.17796707
Denmark,1974,24.72886848
Denmark,1975,23.85778236
Denmark,1976,33.14666367
Denmark,1977,38.13011932
Denmark,1978,42.00872421
Denmark,1979,50.09738922
Denmark,1980,71.49774933
Denmark,1981,57.14400482
Denmark,1982,68.93217468
Denmark,1983,65.83045197
Denmark,1984,69.38574219
Denmark,1985,84.56987
Denmark,1986,85.54563141
Denmark,1987,83.97092438
Denmark,1988,78.56762695
Denmark,1989,64.56976318
Denmark,1990,70.8336792
Denmark,1991,96.07426453
Denmark,1992,80.0248642
Denmark,1993,83.94417572
Denmark,1994,90.27089691
Denmark,1995,75.46009064
Denmark,1996,103.72332
Denmark,1997,77.10806274
Denmark,1998,65.53156281
Denmark,1999,55.05293274
Denmark,2000,46.18273163
Denmark,2001,48.81576157
Denmark,2002,48.87391281
Denmark,2003,66.68292999
Denmark,2004,51.11384964
Denmark,2005,43.12641525
Denmark,2006,65.44173431
Denmark,2007,54.1083107
Denmark,2008,47.65503311
Denmark,2009,46.88334656
Denmark,2010,44.57366562
Denmark,2011,37.66049957
Denmark,2012,28.76318359
Denmark,2013,37.6348114
Denmark,2014,30.54402924
Denmark,2015,20.1007576
Denmark,2016,24.35453033
Denmark,2017,18.21966743
Denmark,2018,18.55591202
Denmark,2019,10.57676888
Denmark,2020,9.221047401
Denmark,2021,12.84135437
Eastern Africa (BP),1965,21.08089256
Eastern Africa (BP),1966,24.53039932
Eastern Africa (BP),1967,24.77007675
Eastern Africa (BP),1968,26.10583687
Eastern Africa (BP),1969,25.32352066
Eastern Africa (BP),1970,28.67285156
Eastern Africa (BP),1971,29.23245811
Eastern Africa (BP),1972,27.27322006
Eastern Africa (BP),1973,29.95436668
Eastern Africa (BP),1974,27.57993698
Eastern Africa (BP),1975,25.06385612
Eastern Africa (BP),1976,33.09129715
Eastern Africa (BP),1977,26.95910072
Eastern Africa (BP),1978,26.37052155
Eastern Africa (BP),1979,25.88784027
Eastern Africa (BP),1980,26.92005539
Eastern Africa (BP),1981,25.28045082
Eastern Africa (BP),1982,24.40991783
Eastern Africa (BP),1983,27.0319519
Eastern Africa (BP),1984,25.46595573
Eastern Africa (BP),1985,27.1756916
Eastern Africa (BP),1986,31.51643372
Eastern Africa (BP),1987,37.38235092
Eastern Africa (BP),1988,37.63519287
Eastern Africa (BP),1989,37.01012039
Eastern Africa (BP),1990,52.23297882
Eastern Africa (BP),1991,42.96002197
Eastern Africa (BP),1992,43.89539719
Eastern Africa (BP),1993,52.99555206
Eastern Africa (BP),1994,47.62960052
Eastern Africa (BP),1995,46.15705109
Eastern Africa (BP),1996,42.75656128
Eastern Africa (BP),1997,47.48521423
Eastern Africa (BP),1998,44.97133636
Eastern Africa (BP),1999,38.27828598
Eastern Africa (BP),2000,35.4615593
Eastern Africa (BP),2001,37.54143143
Eastern Africa (BP),2002,35.59255219
Eastern Africa (BP),2003,29.22122955
Eastern Africa (BP),2004,35.76816559
Eastern Africa (BP),2005,32.95203018
Eastern Africa (BP),2006,26.85105896
Eastern Africa (BP),2007,27.79773331
Eastern Africa (BP),2008,20.63027573
Eastern Africa (BP),2009,23.62417984
Eastern Africa (BP),2010,31.18322754
Eastern Africa (BP),2011,34.57737732
Eastern Africa (BP),2012,28.63875198
Eastern Africa (BP),2013,43.31848907
Eastern Africa (BP),2014,66.72076416
Eastern Africa (BP),2015,56.17334366
Eastern Africa (BP),2016,45.24360657
Eastern Africa (BP),2017,55.09285736
Eastern Africa (BP),2018,62.45625305
Eastern Africa (BP),2019,53.16424942
Eastern Africa (BP),2020,51.87727356
Eastern Africa (BP),2021,55.76754379
Ecuador,1965,0
Ecuador,1966,0
Ecuador,1967,0
Ecuador,1968,0
Ecuador,1969,0
Ecuador,1970,0
Ecuador,1971,0
Ecuador,1972,0
Ecuador,1973,0
Ecuador,1974,0
Ecuador,1975,0
Ecuador,1976,0
Ecuador,1977,0
Ecuador,1978,0
Ecuador,1979,0
Ecuador,1980,0
Ecuador,1981,0
Ecuador,1982,0
Ecuador,1983,0
Ecuador,1984,0
Ecuador,1985,0
Ecuador,1986,0
Ecuador,1987,0
Ecuador,1988,0
Ecuador,1989,0
Ecuador,1990,0.003194444
Ecuador,1991,0.006444444
Ecuador,1992,0.004638889
Ecuador,1993,0.000813889
Ecuador,1994,0.003972222
Ecuador,1995,0.003972222
Ecuador,1996,0.004944445
Ecuador,1997,0.006277778
Ecuador,1998,0.009222222
Ecuador,1999,0.012027778
Ecuador,2000,0.016111111
Ecuador,2001,0.020833334
Ecuador,2002,0.022500001
Ecuador,2003,0.881500304
Ecuador,2004,0.020972222
Ecuador,2005,0.024499999
Ecuador,2006,0.062975556
Ecuador,2007,0.025138889
Ecuador,2008,0.289547235
Ecuador,2009,0.069212779
Ecuador,2010,0.115999445
Ecuador,2011,0.108782776
Ecuador,2012,0.130594164
Ecuador,2013,0.146396115
Ecuador,2014,0.138528883
Ecuador,2015,0.149993882
Ecuador,2016,0.087992221
Ecuador,2017,0.094677225
Ecuador,2018,0.324087769
Ecuador,2019,0.099527501
Ecuador,2020,0.280733347
Ecuador,2021,0.54984808
Egypt,1965,4.686890125
Egypt,1966,3.186619997
Egypt,1967,4.907859802
Egypt,1968,5.105569839
Egypt,1969,5.512619972
Egypt,1970,5.0823102
Egypt,1971,4.170669079
Egypt,1972,3.690687418
Egypt,1973,3.214671612
Egypt,1974,5.613138199
Egypt,1975,6.708463192
Egypt,1976,6.561645985
Egypt,1977,7.483579636
Egypt,1978,7.169197083
Egypt,1979,7.952140331
Egypt,1980,6.402082443
Egypt,1981,8.251321793
Egypt,1982,8.526778221
Egypt,1983,8.087850571
Egypt,1984,8.201476097
Egypt,1985,8.659639359
Egypt,1986,8.706915855
Egypt,1987,9.210785866
Egypt,1988,10.06868458
Egypt,1989,10.30473804
Egypt,1990,8.828414917
Egypt,1991,9.086647034
Egypt,1992,9.308139801
Egypt,1993,11.21232033
Egypt,1994,12.06715965
Egypt,1995,8.074232101
Egypt,1996,11.09734631
Egypt,1997,9.392375946
Egypt,1998,9.240116119
Egypt,1999,8.399267197
Egypt,2000,10.11123848
Egypt,2001,8.894670486
Egypt,2002,9.542123795
Egypt,2003,9.894047737
Egypt,2004,10.11251736
Egypt,2005,9.894047737
Egypt,2006,9.899572372
Egypt,2007,8.999108315
Egypt,2008,8.098236084
Egypt,2009,7.19778347
Egypt,2010,5.396436214
Egypt,2011,5.126364231
Egypt,2012,4.541817665
Egypt,2013,4.487144947
Egypt,2014,4.524069786
Egypt,2015,9.319224358
Egypt,2016,14.16993904
Egypt,2017,13.9517765
Egypt,2018,25.38888359
Egypt,2019,22.94092178
Egypt,2020,8.733374596
Egypt,2021,14.11394119
Estonia,1965,0
Estonia,1966,0
Estonia,1967,0
Estonia,1968,0
Estonia,1969,0
Estonia,1970,0
Estonia,1971,0
Estonia,1972,0
Estonia,1973,0
Estonia,1974,0
Estonia,1975,0
Estonia,1976,0
Estonia,1977,0
Estonia,1978,0
Estonia,1979,0
Estonia,1980,0
Estonia,1981,0
Estonia,1982,0
Estonia,1983,0
Estonia,1984,0
Estonia,1985,67.52030182
Estonia,1986,68.34151459
Estonia,1987,68.93121338
Estonia,1988,65.75423431
Estonia,1989,68.07054138
Estonia,1990,72.01203918
Estonia,1991,66.03762817
Estonia,1992,53.46869278
Estonia,1993,42.70199966
Estonia,1994,43.68309402
Estonia,1995,40.5079422
Estonia,1996,42.43825531
Estonia,1997,41.94598007
Estonia,1998,35.54232788
Estonia,1999,32.17134857
Estonia,2000,34.26829529
Estonia,2001,34.07138824
Estonia,2002,33.30796051
Estonia,2003,38.57416153
Estonia,2004,38.46470261
Estonia,2005,38.09059906
Estonia,2006,36.38777924
Estonia,2007,45.2883606
Estonia,2008,40.48205185
Estonia,2009,34.96646881
Estonia,2010,46.8253212
Estonia,2011,47.39324951
Estonia,2012,43.54446411
Estonia,2013,48.42580795
Estonia,2014,47.36029053
Estonia,2015,41.96261978
Estonia,2016,44.06444168
Estonia,2017,50.30152893
Estonia,2018,49.14067078
Estonia,2019,35.80686188
Estonia,2020,29.262743
Estonia,2021,34.12241745
Europe,1965,9511.277344
Europe,1966,9385.44043
Europe,1967,9256.839844
Europe,1968,9308.797852
Europe,1969,9432.775391
Europe,1970,9301.574219
Europe,1971,9128.503906
Europe,1972,9041.875977
Europe,1973,9165.501953
Europe,1974,9130.070313
Europe,1975,9112.682617
Europe,1976,9350.599609
Europe,1977,9406.339844
Europe,1978,9481.176758
Europe,1979,9749.822266
Europe,1980,9730.222656
Europe,1981,9603.928711
Europe,1982,9685.923828
Europe,1983,9767.6875
Europe,1984,9707.405273
Europe,1985,9429.620117
Europe,1986,9419.21582
Europe,1987,9503.837891
Europe,1988,9326.826172
Europe,1989,9140.236328
Europe,1990,8624.070313
Europe,1991,8048.179199
Europe,1992,7558.158691
Europe,1993,7005.543457
Europe,1994,6476.772461
Europe,1995,6357.188965
Europe,1996,6163.899902
Europe,1997,5895.841309
Europe,1998,5670.360352
Europe,1999,5434.796875
Europe,2000,5580.73584
Europe,2001,5552.182129
Europe,2002,5544.816406
Europe,2003,5715.427246
Europe,2004,5570.407715
Europe,2005,5399.341797
Europe,2006,5594.431152
Europe,2007,5584.816406
Europe,2008,5385.916016
Europe,2009,4794.521484
Europe,2010,4956.086426
Europe,2011,5147.805664
Europe,2012,5267.59668
Europe,2013,5085.505371
Europe,2014,4729.880859
Europe,2015,4620.250488
Europe,2016,4403.330566
Europe,2017,4148.79834
Europe,2018,4134.544922
Europe,2019,3578.727783
Europe,2020,3085.281494
Europe,2021,3253.385742
Europe (BP),1965,6094.770508
Europe (BP),1966,5847.718262
Europe (BP),1967,5658.220703
Europe (BP),1968,5745.591309
Europe (BP),1969,5820.681641
Europe (BP),1970,5725.027344
Europe (BP),1971,5480.057617
Europe (BP),1972,5293.954102
Europe (BP),1973,5378.126465
Europe (BP),1974,5329.304688
Europe (BP),1975,5204.39209
Europe (BP),1976,5449.987793
Europe (BP),1977,5436.553223
Europe (BP),1978,5536.944824
Europe (BP),1979,5778.368164
Europe (BP),1980,5886.538086
Europe (BP),1981,5786.848633
Europe (BP),1982,5819.369629
Europe (BP),1983,5900.381836
Europe (BP),1984,5890.333008
Europe (BP),1985,7239.40332
Europe (BP),1986,7178.008301
Europe (BP),1987,7235.801758
Europe (BP),1988,7086.996094
Europe (BP),1989,6998.948242
Europe (BP),1990,6665.668945
Europe (BP),1991,6281.051758
Europe (BP),1992,5911.437988
Europe (BP),1993,5524.591309
Europe (BP),1994,5208.037598
Europe (BP),1995,5150.110352
Europe (BP),1996,5004.181152
Europe (BP),1997,4866.930664
Europe (BP),1998,4732.111816
Europe (BP),1999,4470.143066
Europe (BP),2000,4600.328613
Europe (BP),2001,4558.57373
Europe (BP),2002,4556.18457
Europe (BP),2003,4737.727539
Europe (BP),2004,4658.290039
Europe (BP),2005,4549.14502
Europe (BP),2006,4763.257324
Europe (BP),2007,4827.15918
Europe (BP),2008,4551.230957
Europe (BP),2009,4074.939453
Europe (BP),2010,4261.185059
Europe (BP),2011,4439.379395
Europe (BP),2012,4538.144531
Europe (BP),2013,4390.120117
Europe (BP),2014,4122.112305
Europe (BP),2015,3944.306885
Europe (BP),2016,3803.14502
Europe (BP),2017,3621.812012
Europe (BP),2018,3587.220703
Europe (BP),2019,3060.026611
Europe (BP),2020,2633.679688
Europe (BP),2021,2781.195557
European Union (27),1965,4557.674316
European Union (27),1966,4377.40625
European Union (27),1967,4293.374023
European Union (27),1968,4372.669434
European Union (27),1969,4476.926758
European Union (27),1970,4439.797852
European Union (27),1971,4313.192383
European Union (27),1972,4248.197754
European Union (27),1973,4253.132324
European Union (27),1974,4307.38916
European Union (27),1975,4168.644531
European Union (27),1976,4389.214355
European Union (27),1977,4372.084473
European Union (27),1978,4480.24707
European Union (27),1979,4640.877441
European Union (27),1980,4812.972168
European Union (27),1981,4692.39502
European Union (27),1982,4765.570801
European Union (27),1983,4806.879395
European Union (27),1984,4987.180664
European Union (27),1985,5126.362793
European Union (27),1986,4996.920898
European Union (27),1987,5043.876465
European Union (27),1988,4978.217285
European Union (27),1989,4990.760254
European Union (27),1990,4546.389648
European Union (27),1991,4285.256348
European Union (27),1992,3984.926514
European Union (27),1993,3809.954102
European Union (27),1994,3722.742676
European Union (27),1995,3674.750244
European Union (27),1996,3682.930908
European Union (27),1997,3572.786621
European Union (27),1998,3410.591553
European Union (27),1999,3249.387695
European Union (27),2000,3293.935059
European Union (27),2001,3285.513672
European Union (27),2002,3303.570801
European Union (27),2003,3416.377686
